nrpn,VCF Env Lower,1,26,0,127,0,0,MSB_ONLY,,
nrpn,VCF Env Both,2,26,0,127,0,0,MSB_ONLY,,
nrpn,VCF Key Upper,0,27,0,127,0,0,MSB_ONLY,,
nrpn,VCF Key Lower,1,27,0,127,0,0,MSB_ONLY,,
nrpn,VCF Key Both,2,27,0,127,0,0,MSB_ONLY,,
nrpn,VCF Dynamics Upper,0,28,0,127,0,0,MSB_ONLY,,
nrpn,VCF Dynamics Lower,1,28,0,127,0,0,MSB_ONLY,,
nrpn,VCF Dynamics Both,2,28,0,127,0,0,MSB_ONLY,,
nrpn,VCF Env Mode Upper,0,29,0,127,0,0,MSB_ONLY,,
nrpn,VCF Env Mode Lower,1,29,0,127,0,0,MSB_ONLY,,
nrpn,VCF Env Mode Both,2,29,0,127,0,0,MSB_ONLY,,
nrpn,VCA Level Upper,0,30,0,127,0,0,MSB_ONLY,,
nrpn,VCA Level Lower,1,30,0,127,0,0,MSB_ONLY,,
nrpn,VCA Level Both,2,30,0,127,0,0,MSB_ONLY,,
nrpn,VCA Env Mode Upper,0,47,0,127,0,0,MSB_ONLY,,
nrpn,VCA Env Mode Lower,1,47,0,127,0,0,MSB_ONLY,,
nrpn,VCA Env Mode Both,2,47,0,127,0,0,MSB_ONLY,,
nrpn,VCA Dynamics Upper,0,31,0,127,0,0,MSB_ONLY,,
nrpn,VCA Dynamics Lower,1,31,0,127,0,0,MSB_ONLY,,
nrpn,VCA Dynamics Both,2,31,0,127,0,0,MSB_ONLY,,
nrpn,Chorus Upper,0,32,0,127,0,0,MSB_ONLY,,
nrpn,Chorus Lower,1,32,0,127,0,0,MSB_ONLY,,
nrpn,Chorus Both,2,32,0,127,0,0,MSB_ONLY,,
nrpn,LFO Wave Upper,0,33,0,127,0,0,MSB_ONLY,,
nrpn,LFO Wave Lower,1,33,0,127,0,0,MSB_ONLY,,
nrpn,LFO Wave Both,2,33,0,127,0,0,MSB_ONLY,,
nrpn,LFO Delay Upper,0,34,0,127,0,0,MSB_ONLY,,
nrpn,LFO Delay Lower,1,34,0,127,0,0,MSB_ONLY,,
nrpn,LFO Delay Both,2,34,0,127,0,0,MSB_ONLY,,
nrpn,LFO Rate Upper,0,35,0,127,0,0,MSB_ONLY,,
nrpn,LFO Rate Lower,1,35,0,127,0,0,MSB_ONLY,,
nrpn,LFO Rate Both,2,35,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Attack Upper,0,36,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Attack Lower,1,36,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Attack Both,2,36,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Decay Upper,0,37,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Decay Lower,1,37,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Decay Both,2,37,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Sustain Upper,0,38,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Sustain Lower,1,38,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Sustain Both,2,38,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Release Upper,0,39,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Release Lower,1,39,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Release Both,2,39,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Key Upper,0,40,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Key Lower,1,40,0,127,0,0,MSB_ONLY,,
nrpn,Env 1 Key Both,2,40,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Attack Upper,0,41,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Attack Lower,1,41,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Attack Both,2,41,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Decay Upper,0,42,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Decay Lower,1,42,0,127,0,0,MSB_ONLY,,
